data,_loaded_at,_source
"{""event_id"": ""EVT-20240315-02152"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""06/03/2024 04:51:00"", ""customer"": {""id"": "" C-00425 "", ""name"": ""EMMA BROWN"", ""email"": ""EMMA.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02152"", ""channel"": ""WEB"", ""placed_at"": ""2024-03-06"", ""currency"": ""USD"", ""total_amount"": ""$8,370.03"", ""items"": [{""product_id"": ""P-169"", ""qty"": ""4"", ""unit_price"": ""$920.25"", ""discount_pct"": 20}, {""product_id"": ""P-199"", ""qty"": ""5"", ""unit_price"": ""404.73"", ""discount_pct"": 10}, {""product_id"": ""P-137"", ""qty"": ""3"", ""unit_price"": ""$406.83"", ""discount_pct"": 10}, {""product_id"": ""P-236"", ""qty"": ""3"", ""unit_price"": ""$481.63"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.1"", ""is_test_event"": ""false""}}",2024-03-06 04:51:00,web
"{""event_id"": ""EVT-20240315-02153"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""20/03/2024 06:06:00"", ""customer"": {""id"": "" C-00311 "", ""name"": ""AMIT BROWN"", ""email"": ""AMIT.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02153"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-20"", ""currency"": ""inr"", ""total_amount"": ""$1,940.58"", ""items"": [{""product_id"": ""P-060"", ""qty"": ""3"", ""unit_price"": ""646.86"", ""discount_pct"": 30}, {""product_id"": ""P-078"", ""qty"": null, ""unit_price"": ""746.13"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.8"", ""is_test_event"": ""true""}}",2024-03-20 06:06:00,partner_api
"{""event_id"": ""EVT-20240315-02154"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""15/05/2024 21:07:00"", ""customer"": {""id"": "" C-00551 "", ""name"": ""JOHN SINGH"", ""email"": ""JOHN.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02154"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-15"", ""currency"": ""usd"", ""total_amount"": ""$107.20"", ""items"": [{""product_id"": ""P-051"", ""qty"": ""5"", ""unit_price"": ""21.44"", ""discount_pct"": 30}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.3"", ""is_test_event"": ""true""}}",2024-05-15 21:07:00,mobile
"{""event_id"": ""EVT-20240315-02155"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""06/06/2024 00:39:00"", ""customer"": {""id"": "" C-00415 "", ""name"": ""RAHUL JONES"", ""email"": ""RAHUL.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02155"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-06-06"", ""currency"": ""INR"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-146"", ""qty"": ""0"", ""unit_price"": ""709.00"", ""discount_pct"": 10}, {""product_id"": ""P-185"", ""qty"": null, ""unit_price"": ""182.30"", ""discount_pct"": 5}, {""product_id"": ""P-320"", ""qty"": ""0"", ""unit_price"": ""659.41"", ""discount_pct"": 0}, {""product_id"": ""P-396"", ""qty"": ""0"", ""unit_price"": ""587.04"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.0"", ""is_test_event"": ""true""}}",2024-06-06 00:39:00,mobile
"{""event_id"": ""EVT-20240315-02156"", ""event_type"": ""page_view"", ""occurred_at"": ""12/05/2024 13:50:00"", ""customer"": {""id"": "" C-00597 "", ""name"": ""RAHUL DOE"", ""email"": ""RAHUL.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02156"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-12"", ""currency"": ""INR"", ""total_amount"": ""$13,840.18"", ""items"": [{""product_id"": ""P-055"", ""qty"": ""4"", ""unit_price"": ""965.67"", ""discount_pct"": 30}, {""product_id"": ""P-294"", ""qty"": ""5"", ""unit_price"": ""$803.45"", ""discount_pct"": 15}, {""product_id"": ""P-258"", ""qty"": ""4"", ""unit_price"": ""422.30"", ""discount_pct"": 5}, {""product_id"": ""P-132"", ""qty"": ""5"", ""unit_price"": ""$854.21"", ""discount_pct"": 50}, {""product_id"": ""P-059"", ""qty"": ""0"", ""unit_price"": ""620.38"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.2.9"", ""is_test_event"": ""false""}}",2024-05-12 13:50:00,partner_api
"{""event_id"": ""EVT-20240315-02157"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""04/01/2024 10:48:00"", ""customer"": {""id"": "" C-00199 "", ""name"": ""DAVID SINGH"", ""email"": ""DAVID.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02157"", ""channel"": ""WEB"", ""placed_at"": ""2024-01-04"", ""currency"": ""INR"", ""total_amount"": ""$4,313.42"", ""items"": [{""product_id"": ""P-149"", ""qty"": ""4"", ""unit_price"": ""$557.45"", ""discount_pct"": 10}, {""product_id"": ""P-132"", ""qty"": ""2"", ""unit_price"": ""559.42"", ""discount_pct"": 30}, {""product_id"": ""P-209"", ""qty"": ""3"", ""unit_price"": ""241.96"", ""discount_pct"": 15}, {""product_id"": ""P-332"", ""qty"": ""2"", ""unit_price"": ""$119.45"", ""discount_pct"": 0}, {""product_id"": ""P-236"", ""qty"": ""0"", ""unit_price"": ""$448.55"", ""discount_pct"": 50}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.6"", ""is_test_event"": ""false""}}",2024-01-04 10:48:00,web
"{""event_id"": ""EVT-20240315-02158"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""13/03/2024 11:51:00"", ""customer"": {""id"": "" C-00106 "", ""name"": ""DAVID SINGH"", ""email"": ""DAVID.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02158"", ""channel"": ""WEB"", ""placed_at"": ""2024-03-13"", ""currency"": ""INR"", ""total_amount"": ""$3,847.12"", ""items"": [{""product_id"": ""P-012"", ""qty"": ""0"", ""unit_price"": ""$512.78"", ""discount_pct"": 10}, {""product_id"": ""P-024"", ""qty"": ""4"", ""unit_price"": ""$839.30"", ""discount_pct"": 10}, {""product_id"": ""P-052"", ""qty"": null, ""unit_price"": ""100.80"", ""discount_pct"": 10}, {""product_id"": ""P-239"", ""qty"": null, ""unit_price"": ""$167.46"", ""discount_pct"": 50}, {""product_id"": ""P-294"", ""qty"": ""4"", ""unit_price"": ""122.48"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.2"", ""is_test_event"": ""false""}}",2024-03-13 11:51:00,mobile
"{""event_id"": ""EVT-20240315-02159"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""14/06/2024 17:41:00"", ""customer"": {""id"": "" C-00305 "", ""name"": ""PRIYA SINGH"", ""email"": ""PRIYA.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02159"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-14"", ""currency"": ""inr"", ""total_amount"": ""$1,484.26"", ""items"": [{""product_id"": ""P-362"", ""qty"": null, ""unit_price"": ""$982.12"", ""discount_pct"": 50}, {""product_id"": ""P-393"", ""qty"": ""1"", ""unit_price"": ""712.03"", ""discount_pct"": 50}, {""product_id"": ""P-260"", ""qty"": ""1"", ""unit_price"": ""$772.23"", ""discount_pct"": 30}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.7"", ""is_test_event"": ""false""}}",2024-06-14 17:41:00,partner_api
"{""event_id"": ""EVT-20240315-02160"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""15/04/2024 05:10:00"", ""customer"": {""id"": "" C-00569 "", ""name"": ""JOHN DOE"", ""email"": ""JOHN.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02160"", ""channel"": ""WEB"", ""placed_at"": ""2024-04-15"", ""currency"": ""inr"", ""total_amount"": ""$4,267.48"", ""items"": [{""product_id"": ""P-254"", ""qty"": null, ""unit_price"": ""696.23"", ""discount_pct"": 5}, {""product_id"": ""P-025"", ""qty"": ""4"", ""unit_price"": ""$499.07"", ""discount_pct"": 15}, {""product_id"": ""P-046"", ""qty"": null, ""unit_price"": ""$354.99"", ""discount_pct"": 0}, {""product_id"": ""P-061"", ""qty"": ""5"", ""unit_price"": ""$454.24"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.7"", ""is_test_event"": ""false""}}",2024-04-15 05:10:00,partner_api
"{""event_id"": ""EVT-20240315-02161"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""05/04/2024 00:42:00"", ""customer"": {""id"": "" C-00661 "", ""name"": ""RAHUL SMITH"", ""email"": ""RAHUL.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02161"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-04-05"", ""currency"": ""INR"", ""total_amount"": ""$3,127.14"", ""items"": [{""product_id"": ""P-074"", ""qty"": ""2"", ""unit_price"": ""$980.50"", ""discount_pct"": 15}, {""product_id"": ""P-063"", ""qty"": ""2"", ""unit_price"": ""583.07"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.3"", ""is_test_event"": ""false""}}",2024-04-05 00:42:00,web
"{""event_id"": ""EVT-20240315-00064"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""27/01/2024 16:58:00"", ""customer"": {""id"": "" C-00464 "", ""name"": ""AMIT SMITH"", ""email"": ""AMIT.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02162"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-27"", ""currency"": ""INR"", ""total_amount"": ""$6,000.52"", ""items"": [{""product_id"": ""P-282"", ""qty"": ""4"", ""unit_price"": ""968.91"", ""discount_pct"": 30}, {""product_id"": ""P-090"", ""qty"": ""2"", ""unit_price"": ""$21.02"", ""discount_pct"": 0}, {""product_id"": ""P-154"", ""qty"": ""1"", ""unit_price"": ""$355.14"", ""discount_pct"": 20}, {""product_id"": ""P-101"", ""qty"": ""3"", ""unit_price"": ""$575.90"", ""discount_pct"": 0}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.0"", ""is_test_event"": ""true""}}",2024-01-27 16:58:00,web
"{""event_id"": ""EVT-20240315-02163"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""04/02/2024 23:02:00"", ""customer"": {""id"": "" C-00169 "", ""name"": ""EMMA SINGH"", ""email"": ""EMMA.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02163"", ""channel"": ""WEB"", ""placed_at"": ""2024-02-04"", ""currency"": ""USD"", ""total_amount"": ""$1,937.19"", ""items"": [{""product_id"": ""P-329"", ""qty"": null, ""unit_price"": ""$829.25"", ""discount_pct"": 20}, {""product_id"": ""P-388"", ""qty"": ""3"", ""unit_price"": ""180.92"", ""discount_pct"": 80}, {""product_id"": ""P-113"", ""qty"": ""3"", ""unit_price"": ""$464.81"", ""discount_pct"": 20}, {""product_id"": ""P-017"", ""qty"": ""0"", ""unit_price"": ""135.51"", ""discount_pct"": 20}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.6"", ""is_test_event"": ""true""}}",2024-02-04 23:02:00,web
"{""event_id"": ""EVT-20240315-02164"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""19/01/2024 09:23:00"", ""customer"": {""id"": "" C-00108 "", ""name"": ""PRIYA PATEL"", ""email"": ""PRIYA.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02164"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-19"", ""currency"": ""usd"", ""total_amount"": ""$3,368.94"", ""items"": [{""product_id"": ""P-029"", ""qty"": ""3"", ""unit_price"": ""$188.28"", ""discount_pct"": 20}, {""product_id"": ""P-002"", ""qty"": ""3"", ""unit_price"": ""$934.70"", ""discount_pct"": 20}, {""product_id"": ""P-039"", ""qty"": ""0"", ""unit_price"": ""$571.64"", ""discount_pct"": 30}], ""payment"": {""method"": ""Debit Card"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.2"", ""is_test_event"": ""true""}}",2024-01-19 09:23:00,web
"{""event_id"": ""EVT-20240315-02165"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""27/05/2024 13:15:00"", ""customer"": {""id"": "" C-00331 "", ""name"": ""ROHAN SINGH"", ""email"": ""ROHAN.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02165"", ""channel"": ""WEB"", ""placed_at"": ""2024-05-27"", ""currency"": ""usd"", ""total_amount"": ""$4,430.19"", ""items"": [{""product_id"": ""P-014"", ""qty"": ""0"", ""unit_price"": ""$999.85"", ""discount_pct"": 15}, {""product_id"": ""P-341"", ""qty"": ""5"", ""unit_price"": ""$351.87"", ""discount_pct"": 80}, {""product_id"": ""P-323"", ""qty"": ""3"", ""unit_price"": ""$890.28"", ""discount_pct"": 80}], ""payment"": {""method"": ""Debit Card"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.8"", ""is_test_event"": ""false""}}",2024-05-27 13:15:00,mobile
"{""event_id"": ""EVT-20240315-02166"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""18/01/2024 09:14:00"", ""customer"": {""id"": "" C-00281 "", ""name"": ""EMMA BROWN"", ""email"": ""EMMA.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02166"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-18"", ""currency"": ""usd"", ""total_amount"": ""$3,847.79"", ""items"": [{""product_id"": ""P-114"", ""qty"": ""3"", ""unit_price"": ""235.19"", ""discount_pct"": 30}, {""product_id"": ""P-269"", ""qty"": ""3"", ""unit_price"": ""490.28"", ""discount_pct"": 20}, {""product_id"": ""P-130"", ""qty"": ""2"", ""unit_price"": ""835.69"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.0"", ""is_test_event"": ""true""}}",2024-01-18 09:14:00,mobile
"{""event_id"": ""EVT-20240315-02167"", ""event_type"": ""page_view"", ""occurred_at"": ""16/02/2024 02:28:00"", ""customer"": {""id"": "" C-00636 "", ""name"": ""DAVID SINGH"", ""email"": ""DAVID.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02167"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-02-16"", ""currency"": ""usd"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-302"", ""qty"": null, ""unit_price"": ""$126.11"", ""discount_pct"": 80}], ""payment"": {""method"": ""COD"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.5"", ""is_test_event"": ""false""}}",2024-02-16 02:28:00,partner_api
"{""event_id"": ""EVT-20240315-02168"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""17/05/2024 10:28:00"", ""customer"": {""id"": "" C-00690 "", ""name"": ""RAHUL JONES"", ""email"": ""RAHUL.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02168"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-17"", ""currency"": ""inr"", ""total_amount"": ""$48.25"", ""items"": [{""product_id"": ""P-373"", ""qty"": ""1"", ""unit_price"": ""48.25"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.2.5"", ""is_test_event"": ""false""}}",2024-05-17 10:28:00,web
"{""event_id"": ""EVT-20240315-00938"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""08/01/2024 02:28:00"", ""customer"": {""id"": "" C-00121 "", ""name"": ""AMIT SINGH"", ""email"": ""AMIT.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02169"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-08"", ""currency"": ""usd"", ""total_amount"": ""$3,977.58"", ""items"": [{""product_id"": ""P-361"", ""qty"": ""1"", ""unit_price"": ""374.65"", ""discount_pct"": 15}, {""product_id"": ""P-099"", ""qty"": ""2"", ""unit_price"": ""$63.48"", ""discount_pct"": 20}, {""product_id"": ""P-023"", ""qty"": ""1"", ""unit_price"": ""185.36"", ""discount_pct"": 15}, {""product_id"": ""P-212"", ""qty"": ""4"", ""unit_price"": ""257.54"", ""discount_pct"": 0}, {""product_id"": ""P-118"", ""qty"": ""5"", ""unit_price"": ""452.09"", ""discount_pct"": 20}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.9"", ""is_test_event"": ""true""}}",2024-01-08 02:28:00,mobile
"{""event_id"": ""EVT-20240315-02170"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""28/01/2024 05:40:00"", ""customer"": {""id"": "" C-00051 "", ""name"": ""JANE SINGH"", ""email"": ""JANE.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02170"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-28"", ""currency"": ""INR"", ""total_amount"": ""$8,855.90"", ""items"": [{""product_id"": ""P-242"", ""qty"": null, ""unit_price"": ""307.44"", ""discount_pct"": 15}, {""product_id"": ""P-356"", ""qty"": null, ""unit_price"": ""854.37"", ""discount_pct"": 20}, {""product_id"": ""P-326"", ""qty"": ""5"", ""unit_price"": ""$778.20"", ""discount_pct"": 15}, {""product_id"": ""P-126"", ""qty"": ""0"", ""unit_price"": ""410.32"", ""discount_pct"": 20}, {""product_id"": ""P-384"", ""qty"": ""5"", ""unit_price"": ""$992.98"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.5.3"", ""is_test_event"": ""false""}}",2024-01-28 05:40:00,mobile
"{""event_id"": ""EVT-20240315-02171"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""19/02/2024 17:06:00"", ""customer"": {""id"": "" C-00226 "", ""name"": ""JANE DOE"", ""email"": ""JANE.DOE@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02171"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-19"", ""currency"": ""inr"", ""total_amount"": ""$4,558.35"", ""items"": [{""product_id"": ""P-064"", ""qty"": ""3"", ""unit_price"": ""$781.95"", ""discount_pct"": 20}, {""product_id"": ""P-347"", ""qty"": ""5"", ""unit_price"": ""442.50"", ""discount_pct"": 80}, {""product_id"": ""P-342"", ""qty"": ""0"", ""unit_price"": ""507.22"", ""discount_pct"": 0}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.8"", ""is_test_event"": ""false""}}",2024-02-19 17:06:00,web
"{""event_id"": ""EVT-20240315-02172"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""22/05/2024 01:55:00"", ""customer"": {""id"": "" C-00439 "", ""name"": ""DAVID SINGH"", ""email"": ""DAVID.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02172"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-22"", ""currency"": ""INR"", ""total_amount"": ""$2,782.67"", ""items"": [{""product_id"": ""P-075"", ""qty"": ""3"", ""unit_price"": ""$370.83"", ""discount_pct"": 15}, {""product_id"": ""P-376"", ""qty"": ""1"", ""unit_price"": ""866.56"", ""discount_pct"": 15}, {""product_id"": ""P-037"", ""qty"": ""2"", ""unit_price"": ""$401.81"", ""discount_pct"": 15}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.4"", ""is_test_event"": ""false""}}",2024-05-22 01:55:00,partner_api
"{""event_id"": ""EVT-20240315-02173"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""11/05/2024 17:14:00"", ""customer"": {""id"": "" C-00672 "", ""name"": ""RAHUL JONES"", ""email"": ""RAHUL.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02173"", ""channel"": ""WEB"", ""placed_at"": ""2024-05-11"", ""currency"": ""USD"", ""total_amount"": ""$2,780.12"", ""items"": [{""product_id"": ""P-120"", ""qty"": ""4"", ""unit_price"": ""695.03"", ""discount_pct"": 0}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.9"", ""is_test_event"": ""false""}}",2024-05-11 17:14:00,partner_api
"{""event_id"": ""EVT-20240315-02174"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""22/01/2024 11:16:00"", ""customer"": {""id"": "" C-00469 "", ""name"": ""JOHN BROWN"", ""email"": ""JOHN.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02174"", ""channel"": ""WEB"", ""placed_at"": ""2024-01-22"", ""currency"": ""INR"", ""total_amount"": ""$5,982.58"", ""items"": [{""product_id"": ""P-201"", ""qty"": ""5"", ""unit_price"": ""$736.16"", ""discount_pct"": 20}, {""product_id"": ""P-245"", ""qty"": ""3"", ""unit_price"": ""$767.26"", ""discount_pct"": 80}, {""product_id"": ""P-205"", ""qty"": null, ""unit_price"": ""$554.16"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.4"", ""is_test_event"": ""false""}}",2024-01-22 11:16:00,mobile
"{""event_id"": ""EVT-20240315-02175"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""11/05/2024 02:41:00"", ""customer"": {""id"": "" C-00085 "", ""name"": ""ROHAN SINGH"", ""email"": ""ROHAN.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-02175"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-11"", ""currency"": ""INR"", ""total_amount"": ""$124.51"", ""items"": [{""product_id"": ""P-136"", ""qty"": ""0"", ""unit_price"": ""570.23"", ""discount_pct"": 15}, {""product_id"": ""P-054"", ""qty"": ""1"", ""unit_price"": ""$124.51"", ""discount_pct"": 0}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.9"", ""is_test_event"": ""true""}}",2024-05-11 02:41:00,web
